,Date,SMA_25,SMA_50,OBV,ADL,ADX,MACD,RSI,Sto_Osc,GPT Sent
0,2019-03-14,-1.4123147186776632,-1.5486544352911105,-1.6416415435259262,2.247893510873288,0.6299214527417867,0.1103053718720412,1.2135759168448614,-0.4471269750552092,-0.4491248930622486
1,2019-03-15,-1.3988975542774538,-1.5347622050973422,-1.4357333438601505,2.2312888327537403,0.6859863765492834,-0.0354888465717115,1.5378641640546078,0.0640145512728311,-2.2250378120623173
2,2019-03-18,-1.3856799016155388,-1.5166024270662708,-1.290417949755134,2.212655329130554,0.7504111184363166,-0.1408830381358419,1.640214521937999,0.2251332119625511,-1.652162676901005
3,2019-03-19,-1.3720382865097502,-1.5014908974904164,-1.1322189086354288,2.191172370284637,0.8328159339070517,-0.194566142756069,1.6878947057937346,0.2506652940222181,0.1810377556151952
4,2019-03-20,-1.3610152629690582,-1.4873132993561586,-1.2664350726669011,2.1798091782358884,0.8486905479945378,-0.1702469097730622,1.4524080677356872,0.1304845724341236,0.06646272858293269
5,2019-03-21,-1.3458024929242118,-1.4715013211991057,-0.9993200007981606,2.171246269794342,0.9615779744610892,-0.3478349393053214,1.9999004208144284,0.7545386201705786,0.06646272858293269
6,2019-03-22,-1.3351036759582462,-1.4588802754675112,-1.2612767169978505,2.154581370276601,1.0664020133228866,-0.1996262163572636,0.505320820833621,-0.0159646487252105,0.06646272858293269
7,2019-03-25,-1.3264747932770706,-1.447011563397205,-1.4762186498497525,2.135377586970173,1.040148232907511,-0.031378545953112,0.2811297652293455,-0.1572995678717766,-0.6973707849654841
8,2019-03-26,-1.3169481077735767,-1.4344942878257887,-1.3394482819859492,2.1245745806389604,1.0623813356865943,0.0522733232358626,0.445980689334357,0.0159496878562687,0.06646272858293269
9,2019-03-27,-1.308618492699842,-1.421769471934018,-1.4944947225932803,2.1151747646687262,0.9900220581995072,0.1784108280824125,0.1473958564930573,-0.1664179497521984,0.12375024209906393
10,2019-03-28,-1.2996404644766535,-1.4098488747836222,-1.3912717849720584,2.103664284498568,0.9228313005329266,0.2357510130567199,0.2853312066138794,-0.5679166432442625,0.06646272858293269
11,2019-03-29,-1.2910614597300514,-1.397098116351806,-1.2507592342695533,2.0810821699614803,0.8996174283771418,0.1951910436817407,0.5930383983211559,-0.9297024996593298,0.4101878096797202
12,2019-04-01,-1.280861422109818,-1.3836079955287244,-1.1274513226477811,2.0689160776088573,0.9583087840897369,0.059095622876844,0.963357582513276,-0.7491106084708896,-1.0792875417396923
13,2019-04-02,-1.2704119948167192,-1.3709999210671535,-1.0120116907763708,2.0507619527412397,1.0307741672174566,-0.0375575881910077,1.050463419861973,-0.6589380020977463,0.06646272858293269
14,2019-04-03,-1.2583415346499882,-1.356277529591964,-0.8761825000148952,2.032775659591062,1.1522076767883374,-0.1466005958100924,1.2447910558546742,-0.3598017035410722,1.2122129989055577
15,2019-04-04,-1.2465454031234109,-1.3422166728879072,-0.9888407136026326,2.0221204993565407,1.1898950188415656,-0.1445282655692161,0.9838495777341932,-0.5967032253238256,0.06646272858293269
16,2019-04-05,-1.235048539204272,-1.3283892990442492,-0.9231267685329556,2.0043314995661707,1.2248904078909917,-0.1545888826610101,1.1077130530048909,-0.3432261657550083,0.06646272858293269
17,2019-04-08,-1.2222049710516565,-1.3153402014019229,-0.8515356082800671,1.997560180223772,1.2139957615617785,-0.1636490880220182,1.208117919650031,-0.1344803519924542,0.06646272858293269
18,2019-04-09,-1.2097354874083397,-1.3016555115285084,-0.9831642698096156,1.9726331640675356,1.2038793042560798,-0.0904479381208685,0.8804149722934527,-0.3954126191956416,0.06646272858293269
19,2019-04-10,-1.1951212525783728,-1.2864402117924758,-0.898767812352846,1.959221296511517,1.2153409676060625,-0.0795157862298539,1.0835262721871404,-0.0383338811215269,-1.0792875417396923
20,2019-04-11,-1.1791353745476398,-1.273819166060883,-0.9741530621940968,1.9436474901916725,1.2399613232661364,-0.0310634244653341,0.9961362225835636,-0.1252231747402838,0.06646272858293269
21,2019-04-12,-1.1618776091852898,-1.260458757938023,-0.8903677332616269,1.9306064851812847,1.2846674038798909,-0.0371530778987795,1.1972299422821586,0.1702992102236669,0.06646272858293269
22,2019-04-15,-1.148260933046788,-1.2476172006160524,-0.9874304170080942,1.9171505895806655,1.3426575939625134,-0.0090560440653096,1.1656523098570195,0.1165649660303888,0.06646272858293269
23,2019-04-16,-1.134694134842859,-1.2356187758455237,-0.8933195623838064,1.8991236099999944,1.4179581105515182,-0.0135016168903534,1.3200107557389855,0.0874217105366514,-1.0792875417396923
24,2019-04-17,-1.1212270925080772,-1.2237889775852833,-0.7733669814098734,1.8774046721161288,1.5241387976588916,-0.0418910210028181,1.4763938139475716,-0.069439475796139,1.7850881340668703
25,2019-04-18,-1.1075854774022886,-1.2119721505950658,-0.6608184575572666,1.8617968686169384,1.6335508150371592,-0.0580340751178207,1.5537774197729717,-0.4219902238131042,-1.3657251093203486
26,2019-04-22,-1.095614773104705,-1.1987673977124735,-0.581642056245559,1.8515032275570784,1.7499254708908036,-0.0603610066981441,1.6167633369863612,-0.7319720083575887,-0.8501374876751674
27,2019-04-23,-1.082347242508216,-1.1849919089489034,-0.4181573410142402,1.836734197830138,1.919633686114896,-0.1370491383718441,1.8899729750943348,-0.305639493931687,0.352900296163589
28,2019-04-24,-1.06935404055188,-1.1711385925652011,-0.3110306240695255,1.8153660824600195,2.0936955644749027,-0.1547182207417481,1.8991979410205788,-0.3111308650917526,1.8996631610991328
29,2019-04-25,-1.0559368761516703,-1.158426747943453,-0.4225576622637269,1.8049909269504905,2.176384957532976,-0.1276728271821239,1.8718997287690975,-0.5414904004672425,-1.0792875417396923
30,2019-04-26,-1.0476322000452225,-1.1461948403125242,-0.5307802971871142,1.794878878425921,2.09628970462068,-0.0390854526835967,1.4715185894027225,-0.7512696093474373,1.4413630529700827
31,2019-04-29,-1.0350629605327593,-1.1340926453818172,-0.4268375206790968,1.7660442888263392,2.0457702065617043,0.0438202423499599,1.4804693349928182,-0.941299489312806,0.06646272858293269
32,2019-04-30,-1.021396406459684,-1.1224963299819768,-0.2422953144205771,1.7442797303972952,1.920891776446464,0.1046540932864869,1.5410692231120404,-1.0126954814811109,0.06646272858293269
33,2019-05-01,-1.0091763124892337,-1.111185382522625,-0.3935770466185987,1.7305570487018862,1.8900643844539315,0.1905594185781392,1.2376703357630023,-1.3718782224803745,2.3579632692281827
34,2019-05-02,-0.996931279551496,-1.100484084754316,-0.6383105156574885,1.7129711766884774,1.7191930994101912,0.3116298457500275,0.6823933391175251,-1.8739416046028,-1.0792875417396923
35,2019-05-03,-0.9836388099877212,-1.0889007406244966,-0.5081685417880158,1.6956459475145569,1.5605269061552898,0.3067239254497929,1.10647272536629,-1.3619254383658776,0.06646272858293269
36,2019-05-06,-0.9735135892693476,-1.0791722881078525,-0.6357073431934032,1.6903228656997726,1.303507564991509,0.3877998872981746,0.3962484919391897,-2.262745941932465,0.06646272858293269
37,2019-05-07,-0.9698475610782122,-1.071960261975513,-0.8377088254177807,1.679610207648632,1.1463601681411806,0.6509726434588544,-1.0148317289133042,-2.545901148639077,0.2956127826474577
38,2019-05-08,-0.9670045188075364,-1.0650465750536842,-0.9715626215742676,1.6662605809608462,1.0004375853515897,0.8156423544220022,-1.070007800021032,-2.6066272035518288,0.06646272858293269
39,2019-05-09,-0.966854885003817,-1.0586906527428095,-1.1605903545015273,1.6570896757037163,0.9919130056337888,0.9619501578174232,-1.4061724451894178,-1.753088765056059,2.3579632692281827
40,2019-05-10,-0.9653834859339048,-1.0517899370910022,-0.9686705341828288,1.651038575252844,0.9382396236790068,0.9933522872151542,-1.2098143310269729,-1.403094223379269,-0.4682207309009589
41,2019-05-13,-0.9716182277555636,-1.04905299911632,-1.2180305595499126,1.632963528344982,0.976095043990354,1.3308263507161835,-2.530845832353032,-1.925989338071504,0.06646272858293269
42,2019-05-14,-0.9757331573578574,-1.044513054608552,-1.0377838816689242,1.6219381849486092,0.9470379568656824,1.3421234248536724,-1.7384674196133438,-1.42563194811338,-0.5064124065783798
43,2019-05-15,-0.9770299836567627,-1.03870192563861,-0.8904020113038552,1.615738682339807,0.8468904257439521,1.190224660482757,-1.2706779269763806,-1.0802525107971614,1.2122129989055577
44,2019-05-16,-0.977952725446368,-1.0315806983964255,-0.7391408459311706,1.6056314210046907,0.6411900474325902,0.956703933950382,-0.9106139582379338,-0.7880083715295823,0.8302962421313494
45,2019-05-17,-0.9801224156003052,-1.0243946148041307,-0.8717860962559488,1.5945441795542703,0.4547837500525831,0.842341401147386,-1.1922031952421788,-1.0492569202687791,-0.5636999200945111
46,2019-05-20,-0.986656425029403,-1.0188169686945867,-1.0155051129657586,1.5812971712658934,0.4041836905790876,0.8913718143381902,-1.7128745009465185,-1.6027496082755488,1.2122129989055577
47,2019-05-21,-0.9909459274027046,-1.0139657137062867,-0.8701554408185139,1.557903923514343,0.2987143920683174,0.7665109760321338,-1.2358986446038185,-1.2745767355958812,-1.0792875417396923
48,2019-05-22,-0.9971307912897894,-1.0101262177797183,-0.9829899414805686,1.5403291392368994,0.2191098143821332,0.6977130857835754,-1.394411858757622,-1.4809088151166638,-1.7094501904171362
49,2019-05-23,-1.0074555237464555,-1.008491837756922,-1.140528885444219,1.5254845347454775,0.2625451352995996,0.7776195383840663,-1.8654476347649225,-1.9705839090909831,0.2956127826474577
50,2019-05-24,-1.0182540965815683,-1.0070131129743918,-1.0254526008204294,1.5124071248310746,0.2530406559517225,0.7820195156144755,-1.8536549113591336,-2.1444104037093616,-1.0792875417396923
51,2019-05-28,-1.0299754112062862,-1.0068834002741691,-1.2778643513184724,1.4864005541038987,0.2555651079070503,0.7653141880603564,-1.9284444813345545,-2.4543094819113844,0.06646272858293269
52,2019-05-29,-1.0447891577745465,-1.0076876190155462,-1.4223688248816293,1.47208674431055,0.3139664852469639,0.7627456052912324,-2.085651607603866,-2.358042943867545,1.2122129989055577
53,2019-05-30,-1.0585804066840538,-1.0081026996562563,-1.3105195730904813,1.4582348693335732,0.3372581025710856,0.6572362123793241,-1.788712144539085,-2.0637925519276545,0.2956127826474577
54,2019-05-31,-1.075239636831526,-1.0097889647591405,-1.4284340796107793,1.4427363368563613,0.4059979386791596,0.697638544721328,-2.225548993646766,-2.509569320913516,0.06646272858293269
55,2019-06-03,-1.094193251969367,-1.0153276970586171,-1.621406725512206,1.4340727076372275,0.5574125118651028,0.8309493339276719,-2.595083102387738,-1.7929432083722274,-0.8501374876751674
56,2019-06-04,-1.107560538435002,-1.0157427776993273,-1.4735586737728312,1.4292347630644555,0.6268738447869128,0.5688709432845974,-1.3386002133343406,-0.7593410882709501,-1.652162676901005
57,2019-06-05,-1.11898258545228,-1.0145753633973298,-1.3325701479696694,1.418475065866434,0.5696970415276478,0.244486242380138,-0.93954979287402,-0.343156163805385,0.06646272858293269
58,2019-06-06,-1.1278359188390348,-1.0128242419443336,-1.2158044455503392,1.410822386517586,0.4362262605067973,-0.0922143798034854,-0.6058386123281722,0.0526274671320868,0.4101878096797202
59,2019-06-07,-1.1323997498524896,-1.0088290907774984,-1.0983570997769818,1.4050075380183629,0.2340767482115753,-0.4828276598177939,-0.1325266813119086,0.6242047688396868,-0.8501374876751674
60,2019-06-10,-1.1368638249967964,-1.0042372611896424,-0.9664963269329157,1.3915402697268575,0.1166733780291071,-0.8112777773383217,0.1061545009084102,0.7324198927709846,1.4413630529700827
61,2019-06-11,-1.139881440038479,-1.0005404492333174,-0.8533778082066829,1.3831844195885878,-0.0096618518329227,-0.9855306250748328,0.1061545009084102,0.7065602592606945,0.06646272858293269
62,2019-06-12,-1.1399063790057655,-0.998646643810077,-0.9277797679222972,1.368131764590589,-0.1415355904207164,-0.9978856004371326,-0.1035693068188929,0.5467392455987388,-1.5375876498687424
63,2019-06-13,-1.1391582099871664,-0.9967787809268808,-0.8311411525268263,1.35238544566091,-0.2467749729723568,-0.9891245090970926,-0.0184903536563882,0.6342602768898109,-1.5375876498687424
64,2019-06-14,-1.138784125477868,-0.996506384256415,-0.9138168522637324,1.3398344335257004,-0.4094164992817272,-0.8525024570322429,-0.3540065873286468,0.386918231936783,0.06646272858293269
65,2019-06-17,-1.1388340034124402,-0.9957670218651504,-0.8222347377832626,1.3244849896125557,-0.5444957688980235,-0.7319296263827745,-0.3284876501467384,0.4097498053170633,0.06646272858293269
66,2019-06-18,-1.1287337216613542,-0.99375647501171,-0.6637604929530954,1.3131956358076762,-0.5645848400890588,-0.7875370722561877,0.1923905359029534,0.8935323331586538,1.5559380800023452
67,2019-06-19,-1.120778191096918,-0.9917588994282924,-0.5426003455200888,1.300430013666578,-0.5762262001118996,-0.8142401132194336,0.2890548346288046,0.9737215797930874,0.06646272858293269
68,2019-06-20,-1.1120246135793097,-0.9878804896916568,-0.4065468784251762,1.2876195233033414,-0.5082083062412678,-0.9259231275544432,0.6553994862624394,1.1085419519946291,-1.652162676901005
69,2019-06-21,-1.105814810724938,-0.9851305804469528,-0.6094258785305998,1.2609533660605352,-0.4472714899983628,-0.8957315196893281,0.4372715913096511,0.8349559520464388,0.06646272858293269
70,2019-06-24,-1.0977844632586415,-0.9820823319917368,-0.5289616022037408,1.242670994716383,-0.3906873034870942,-0.8402106430325489,0.486205327332276,0.4598897311717969,-0.7355624606429049
71,2019-06-25,-1.090078322367072,-0.9814726823006928,-0.6574817349894944,1.2342432494539273,-0.4922187905112961,-0.5749452768219565,-0.3095885464199996,-0.5136230516861088,0.06646272858293269
72,2019-06-26,-1.082571693213796,-0.9797993884678304,-0.5686604719673605,1.2219193630511456,-0.5864980284623408,-0.4689211326742332,0.0032093577732201,-0.777055042545881,-1.0792875417396923
73,2019-06-27,-1.073618603957894,-0.9783595774953662,-0.5016958680426659,1.2089525216012371,-0.6740430351311679,-0.3915362077977163,0.0799745113679552,-1.245241461622133,0.06646272858293269
74,2019-06-28,-1.06157308275845,-0.9774645598638356,-0.6758616212323425,1.1833680565124818,-0.764513728556787,-0.3083140921902288,0.0739661762065645,-1.2537123062385889,0.06646272858293269
75,2019-07-01,-1.0466097023864702,-0.9752983577701292,-0.5360405076102153,1.17056164009999,-0.7152822014133984,-0.3788711615139118,0.5259979607558832,-0.3208605428518666,0.06646272858293269
76,2019-07-02,-1.0306487633230248,-0.973093241866357,-0.459804182949066,1.1578442668538198,-0.6695672119231088,-0.4143216357679007,0.5956796777604914,-0.1803585528193871,0.06646272858293269
77,2019-07-03,-1.012168988563629,-0.971186465173094,-0.4074880555275035,1.150691263178614,-0.5845693049545471,-0.4749196447303092,0.7974516510560566,0.1979909168754918,-1.3657251093203486
78,2019-07-05,-0.995135673906859,-0.9695002000702092,-0.4655051110579603,1.1459183074116086,-0.5550194204169752,-0.4534164597028586,0.6969616506349016,-0.0106622320112881,-0.8501374876751674
79,2019-07-08,-0.9766558991474632,-0.968553297358589,-0.538565330263493,1.1332721201087732,-0.5529194524178495,-0.3228331605243765,0.2805793285607233,-1.0156991677425178,0.9257754313249015
80,2019-07-09,-0.9544851572296456,-0.9668800035257258,-0.4479753202623755,1.1254834959564937,-0.5294629393416744,-0.2401877950062139,0.3929924584021028,-0.9719565155891776,0.9830629448410327
81,2019-07-10,-0.93645428388141,-0.9644543760315762,-0.348974458071053,1.1133298340512878,-0.4231905846202159,-0.2336376995183275,0.633353210371957,-0.4631372948637244,0.06646272858293269
82,2019-07-11,-0.9199696265049456,-0.9618212082170712,-0.2377941177896755,1.0966153946069994,-0.3149623007788847,-0.2348238307764448,0.7447075277437442,-0.2548639337933561,0.06646272858293269
83,2019-07-12,-0.9041333822779328,-0.9581892526108564,-0.1618594399001359,1.0850004554148276,-0.1900334048783023,-0.2761163611825741,0.9548013428863672,0.1027562552648539,-0.16268732548159234
84,2019-07-15,-0.8909656075505911,-0.9537141644531996,-0.1002960760579961,1.069026102953235,-0.0508405988951797,-0.2999831843179915,1.0470455811463135,0.2135378559179808,0.06646272858293269
85,2019-07-16,-0.8814887999816694,-0.9511069391787398,-0.1787017111058832,1.059910107371938,-0.0285636953888829,-0.1840628842560993,0.4550113208423851,-0.7949800241104386,-0.7737541363203255
86,2019-07-17,-0.8725107717584828,-0.948006805643435,-0.2443980274681284,1.0486949820013185,-0.0201761093390669,-0.0540831116957049,0.301378094478226,-0.9933765371906648,-1.0792875417396923
87,2019-07-18,-0.8610637857739172,-0.9420659639732706,-0.1658327546807207,1.0423985641985234,-0.0486495278720636,-0.0206433203519225,0.5570353878016626,-0.5443761075881867,-0.5064124065783798
88,2019-07-19,-0.8510133819574043,-0.9364494040536606,-0.2802205403420378,1.033340206067517,-0.0068270821662733,0.0659753814102509,0.2936991693719122,-1.790410673126525,0.06646272858293269
89,2019-07-22,-0.837122377178749,-0.9290298376009668,-0.2124019234795394,1.026669591516511,0.0320080459891037,0.024893090980345,0.6839282503607921,-0.943188249842674,0.06646272858293269
90,2019-07-23,-0.8222836916432023,-0.9213378744778054,-0.1584835424269597,1.0203792157526308,0.0986632221077893,-0.0364183612305654,0.8562520074763411,-0.5374186999438617,2.3579632692281827
91,2019-07-24,-0.8091159169158594,-0.9092356795471002,-0.0678220382234802,1.0117468463822867,0.2140462821365295,-0.1339944760451376,1.0919357770371554,-0.0825380237388365,0.06646272858293269
92,2019-07-25,-0.7974444802257156,-0.8990272900396336,-0.1650091022946049,0.9980385323126422,0.3211876950203598,-0.123231682277518,0.8114781917546406,-0.3254613636841746,-1.3084375958042174
93,2019-07-26,-0.7880674285259411,-0.8895971767334995,-0.0561009065266503,0.9728850529455828,0.4361017947386119,-0.1101831201293727,0.8830579755835026,-0.1929577237139845,1.2122129989055577
94,2019-07-29,-0.777917268840281,-0.8810880235989403,-0.1390851086436116,0.964214690803059,0.4481184314296175,-0.066619282341016,0.8370077071594676,-1.2853713262259654,0.2956127826474577
95,2019-07-30,-0.7693881420282528,-0.8724751003042048,-0.2112061094920871,0.9528395537704202,0.4378459982089036,0.0529353424423307,0.3739085349854411,-2.136059121054544,-1.0792875417396923
96,2019-07-31,-0.7604101138050644,-0.8637973206593571,-0.3764194174243505,0.9465325769295768,0.264330852059277,0.3022086270068093,-0.5310606725039427,-2.9341975574561503,0.1810377556151952
97,2019-08-01,-0.7543748837216998,-0.8567539210373056,-0.6588019293016039,0.9345535447742426,0.0925423889882936,0.5152421564485775,-0.7814575663787251,-3.332712292821025,-0.10539981196546108
98,2019-08-02,-0.7519807428621824,-0.850851993177208,-0.8779061958526643,0.9214246912240568,0.0944897015590894,0.804768302020102,-1.4744257311400506,-2.1703719073739145,0.06646272858293269
99,2019-08-05,-0.7574922546325289,-0.8474535204313931,-1.1504323015303106,0.9083938287527888,0.280457249327228,1.3713618278121782,-2.580742403690881,-1.5468323574494869,0.06646272858293269
100,2019-08-06,-0.7629289495010146,-0.8424984952829168,-0.9628746069283302,0.896414826986566,0.4238057746465222,1.514843520508801,-1.8967540124955724,-1.080159779037915,-1.0792875417396923
101,2019-08-07,-0.7677172312200478,-0.8366873663129739,-0.7612962136823141,0.8902522952845507,0.5762709901742344,1.4796021427669708,-1.6604288554890476,-0.904201265866341,1.2122129989055577
102,2019-08-08,-0.7694130809955384,-0.8279577015880376,-0.604678859368289,0.883528299264613,0.5254744276363471,1.1552476899203217,-0.8424396708242716,-0.2041923982489779,-1.0792875417396923
103,2019-08-09,-0.7729294753829544,-0.8209272732360096,-0.7571926423412616,0.8731502960644613,0.4795531659084592,1.0101660877808094,-1.1599712823531592,-0.5369834992473959,0.06646272858293269
104,2019-08-12,-0.7774434284618352,-0.8136633620235809,-0.8638796209728182,0.8648034714781171,0.4856129229548193,0.998168286159456,-1.4904502927364671,-0.9156768210731778,0.06646272858293269
105,2019-08-13,-0.7779671467748541,-0.8024042996443177,-0.6088235643600157,0.8587957719245239,0.3483297647569644,0.701386711930107,-0.7564187269588987,-0.19845210738336,0.06646272858293269
106,2019-08-14,-0.7858478604374306,-0.797124992745284,-0.8396548388437166,0.8438995257137669,0.2521549746662045,0.781009874326394,-1.4735240774325946,-1.1009142982884834,0.06646272858293269
107,2019-08-15,-0.7948009496933324,-0.7932076691985825,-0.9930471190703702,0.832347781174898,0.2017678121864516,0.8073653159524073,-1.5116093961716568,-1.1590275868387825,1.6705131070346078
108,2019-08-16,-0.8016591656971557,-0.7885380119905928,-0.8868145693414983,0.8238461147097218,0.0443792957311253,0.598471926550241,-0.9951424345887856,-0.6119325799566107,0.06646272858293269
109,2019-08-19,-0.8063227525797559,-0.7841148089130247,-0.8096586137759938,0.8139863842843735,-0.1182368147865182,0.2863582111718784,-0.6236931989817395,-0.1665337580782213,1.2122129989055577
110,2019-08-20,-0.810113475607325,-0.781157359347965,-0.8913157659723998,0.803578537551505,-0.2648723672997523,0.1201209242679692,-0.7513355785410575,-0.3150000320376826,-0.5064124065783798
111,2019-08-21,-0.8111858512006505,-0.7770454667509298,-0.8090357327800727,0.7912694986017386,-0.3689598960038951,-0.1089934860522877,-0.4624690308771855,0.3765402440366593,0.009175215066801438
112,2019-08-22,-0.8141286493404726,-0.7726222636733616,-0.8834102700619043,0.7864312269373728,-0.5132421520155008,-0.2280747425280312,-0.5292944101350677,0.2378824186525597,-1.0792875417396923
